gvkey,datadate,fyear,tic,conm,revt,state
017553,20190930,2019,MODN,MODEL N INC,141.2350,CA
017586,20191231,2019,FSB,FRANKLIN FINL NETWORK INC,202.4670,TN
017586,20191231,2019,FSB,FRANKLIN FINL NETWORK INC,202.4670,TN
017589,20191231,2019,GDG.UN,GLOBAL DIVIDEND GROWERS INCM,2.4090,ON
017594,20191231,2019,RBNC,RELIANT BANCORP INC,91.1490,TN
017594,20191231,2019,RBNC,RELIANT BANCORP INC,91.1490,TN
017616,20191231,2019,BURCA,BURNHAM HOLDINGS INC,212.2570,PA
017626,20191231,2019,AHH,ARMADA HOFFLER PROPERTIES,280.6860,VA
017639,20191231,2019,AMH,AMERICAN HOMES 4 RENT,1139.8780,CA
017641,20191231,2019,BKSC,BANK SOUTH CAROLINA CORP,21.1110,SC
017641,20191231,2019,BKSC,BANK SOUTH CAROLINA CORP,21.1110,SC
017651,20190630,2019,RZLT,REZOLUTE INC,0.0000,CA
017653,20191231,2019,ADMA,ADMA BIOLOGICS INC,29.3490,NJ
017659,20191231,2019,CCFN,CCFNB BANCORP INC,33.5710,PA
017659,20191231,2019,CCFN,CCFNB BANCORP INC,33.5710,PA
017665,20191231,2019,PVVTF,PIVOT TECHNOLOGY SOLUTIONS,1218.1240,ON
017687,20191231,2019,HMTV,HEMISPHERE MEDIA GROUP INC,149.3870,FL
017696,20191231,2019,TSC,TRISTATE CAPITAL HLDGS INC,315.2290,PA
017696,20191231,2019,TSC,TRISTATE CAPITAL HLDGS INC,315.2290,PA
017707,20190930,2019,WBBW,WESTBURY BANCORP INC,38.6430,WI
017707,20190930,2019,WBBW,WESTBURY BANCORP INC,38.6430,WI
017708,20191231,2019,CANWF,ORCA GOLD INC,0.0000,BC
017715,20191231,2019,CVLY,CODORUS VALLEY BANCORP,99.2290,PA
017715,20191231,2019,CVLY,CODORUS VALLEY BANCORP,99.2290,PA
017716,20191231,2019,AXIM,AXIM BIOTECHNOLOGIES INC,0.7990,CA
017720,20191231,2019,IVREF,INOVALIS REAL ESTATE INVT TR,54.5670,ON
017724,20191231,2019,CNOB,CONNECTONE BANCORP INC,279.5190,NJ
017724,20191231,2019,CNOB,CONNECTONE BANCORP INC,279.5190,NJ
017727,20191231,2019,EKSO,EKSO BIONICS HOLDINGS INC,13.9170,CA
017754,20191231,2019,AEYE,AUDIOEYE INC,10.7650,AZ
017767,20200331,2019,SUND,SUNDANCE STRATEGIES INC,0.0000,UT
017769,20191231,2019,HASI,HANNON ARMSTRONG SUST INFR,205.7550,MD
017795,20191231,2019,CNAF,COMMERCIAL NATL FINL CP/PA,19.7140,PA
017795,20191231,2019,CNAF,COMMERCIAL NATL FINL CP/PA,19.7140,PA
017808,20191231,2019,EPZM,EPIZYME INC,23.8000,MA
017811,20191231,2019,ECOM,CHANNELADVISOR CORP,129.9590,NC
017812,20200131,2019,HDS,HD SUPPLY HOLDINGS INC,6146.0000,GA
017821,20190731,2019,GRNBF,GREENBANK CAPITAL INC,0.0130,ON
017826,20191231,2019,NXE,NEXGEN ENERGY LTD,0.0000,BC
017853,20191231,2019,WPTIF,WPT INDUSTRIAL REIT,119.7690,ON
017866,20191231,2019,EARN,ELLINGTON RESIDENTIAL MTG,43.8460,CT
017866,20191231,2019,EARN,ELLINGTON RESIDENTIAL MTG,50.2840,CT
017867,20191231,2019,FCUUF,FISSION URANIUM CORP,0.0000,BC
017873,20191231,2019,MR.UN,MELCOR REAL ESTATE INVT TR,71.2760,AB
017874,20191231,2019,TMUS,T-MOBILE US INC,44998.0000,WA
017875,20191231,2019,NCBS,NICOLET BANKSHARES INC,184.5550,WI
017875,20191231,2019,NCBS,NICOLET BANKSHARES INC,184.5550,WI
017877,20191231,2019,CHMG,CHEMUNG FINANCIAL CORP,87.0050,NY
017877,20191231,2019,CHMG,CHEMUNG FINANCIAL CORP,87.0050,NY
017878,20191231,2019,NRZ,NEW RESIDENTIAL INV CP,2602.7360,NY
017890,20191231,2019,IKNX,IKONICS CORP,17.6190,MN
017896,20191231,2019,HCAP,HARVEST CAPITAL CREDIT CORP,12.6700,NY
017898,20191231,2019,ORXPF,FORZA PETROLEUM LTD,84.2700,AB
017899,20191231,2019,SVRGF,SEVEN GENERATIONS ENERGY LTD,2783.3000,AB
017910,20191231,2019,HTBX,HEAT BIOLOGICS INC,3.0490,NC
017917,20190731,2019,JRVS,IMINE CORP,0.0000,IN
017928,20191231,2019,IQV,IQVIA HOLDINGS INC,11088.0000,CT
017931,20191231,2019,PTLA,PORTOLA PHARMACEUTICALS INC,116.6400,CA
017933,20191231,2019,PSXP,PHILLIPS 66 PARTNERS LP,1126.0000,TX
017934,20191231,2019,SFM,SPROUTS FARMERS MARKET,5634.8350,AZ
017962,20191231,2019,ALYE,ALY ENERGY SERVICES INC,16.3640,TX
017964,20191231,2019,SBMIF,STRATABOUND MINERALS CORP,0.0000,ON
017987,20191231,2019,ESBK,ELMIRA SVGS BANK ELMIRA/NY,28.0340,NY
017987,20191231,2019,ESBK,ELMIRA SVGS BANK ELMIRA/NY,28.0340,NY
017998,20191231,2019,BLUE,BLUEBIRD BIO INC,44.6740,MA
018004,20191231,2019,CCS,CENTURY COMMUNITIES INC,2535.9110,CO
018008,20191231,2019,ENBP,ENB FINANCIAL CORP,53.0430,PA
018008,20191231,2019,ENBP,ENB FINANCIAL CORP,53.0430,PA
018009,20191231,2019,NSTG,NANOSTRING TECHNOLOGIES INC,125.5680,WA
018017,20191231,2019,ENCUF,ENCORE ENERGY CORP,0.0000,BC
018033,20191231,2019,DRUNF,DREAM UNLIMITED CORP,772.9370,ON
018033,20191231,2019,DRUNF,DREAM UNLIMITED CORP,580.4300,ON
018035,20191231,2019,EXSR,EXCHANGE BK SANTA ROSA CALIF,125.8200,CA
018035,20191231,2019,EXSR,EXCHANGE BK SANTA ROSA CALIF,125.8200,CA
018036,20191231,2019,COMM,COMMSCOPE HOLDING CO INC,8345.1000,NC
018037,20191231,2019,CZNC,CITIZENS & NORTHERN CORP,84.0780,PA
018037,20191231,2019,CZNC,CITIZENS & NORTHERN CORP,84.0780,PA
018040,20191231,2019,FRBK,REPUBLIC FIRST BANCORP INC,128.6020,PA
018040,20191231,2019,FRBK,REPUBLIC FIRST BANCORP INC,128.6020,PA
018043,20190630,2019,NWSA,NEWS CORP,10036.0000,NY
018047,20191231,2019,NDLS,NOODLES & CO,462.4110,CO
018049,20191231,2019,FNB,F N B CORP/FL,1547.2860,PA
018049,20191231,2019,FNB,F N B CORP/FL,1547.2860,PA
018066,20191231,2019,TLRA,TELARIA INC,68.0380,NY
018070,20191130,2019,BIMUF,PASCAL BIOSCIENCES INC,0.0000,BC
018071,20191231,2019,REXR,REXFORD INDUS REALTY,267.2130,CA
018073,20191231,2019,CHMI,CHERRY HILL MTG INVST,41.0230,NJ
018073,20191231,2019,CHMI,CHERRY HILL MTG INVST,17.8200,NJ
018082,20191231,2019,PWCO,PWRCOR INC,0.7580,NY
018094,20191231,2019,FMBL,FARMERS & MERCHANTS BANK/CA,299.7200,CA
018094,20191231,2019,FMBL,FARMERS & MERCHANTS BANK/CA,299.7200,CA
018108,20191231,2019,FNJN,FINJAN HOLDINGS INC,13.1500,CA
018114,20191231,2019,TGEN,TECOGEN INC,33.4260,MA
018121,20190930,2019,ARTH,ARCH THERAPEUTICS INC,0.0000,MA
018145,20191231,2019,DOC,PHYSICIANS REALTY TR,415.2530,WI
018159,20191231,2019,AGIO,AGIOS PHARMACEUTICALS,117.9120,MA
018161,20191231,2019,CNAT,CONATUS PHARMACEUTICALS INC,21.7170,CA
018162,20191231,2019,ESPR,ESPERION THERAPEUTICS INC,148.3640,MI
018171,20191231,2019,NWHM,NEW HOME CO INC,669.3490,CA
018172,20191231,2019,ONTX,ONCONOVA THERAPEUTICS INC,2.1830,PA
018173,20191231,2019,EVOK,EVOKE PHARMA INC,0.0000,CA
018180,20200331,2019,ATBPF,ANTIBE THERAPEUTICS INC,9.9870,ON
018182,20191231,2019,FDBC,FIDELITY D & D BANCORP INC,49.4620,PA
018182,20191231,2019,FDBC,FIDELITY D & D BANCORP INC,49.4620,PA
018184,20191231,2019,NGHC,NATIONAL GENERAL HOLDINGS CP,5174.4970,NY
018184,20191231,2019,NGHC,NATIONAL GENERAL HOLDINGS CP,5182.0220,NY
018195,20191231,2019,FBAK,FIRST NATIONAL BANK ALASKA,175.4670,AK
018195,20191231,2019,FBAK,FIRST NATIONAL BANK ALASKA,175.4670,AK
018204,20191231,2019,ANIP,ANI PHARMACEUTICALS INC,206.5470,MN
018230,20191231,2019,LFDEF,URTHECAST CORP,19.6740,BC
018231,20200331,2019,WTER,ALKALINE WATER COMPANY INC,41.1420,AZ
018235,20191231,2019,SAEXQ,SAEXPLORATION HOLDINGS INC,255.2340,TX
018240,20191231,2019,FTNW,FTE NETWORKS INC,7.5180,NY
018241,20191231,2019,FCF,FIRST COMMONWLTH FINL CP/PA,410.7490,PA
018241,20191231,2019,FCF,FIRST COMMONWLTH FINL CP/PA,410.7490,PA
018264,20191231,2019,FVCB,FVCBANKCORP INC,69.2800,VA
018264,20191231,2019,FVCB,FVCBANKCORP INC,69.2800,VA
018270,20191231,2019,MBII,MARRONE BIO INNOVTIONS,29.3730,CA
018275,20191231,2019,CSHX,CASHMERE VALLEY BANK,69.6180,WA
018275,20191231,2019,CSHX,CASHMERE VALLEY BANK,69.6180,WA
018276,20191231,2019,THFF,FIRST FINANCIAL CORP/IN,187.5730,IN
018276,20191231,2019,THFF,FIRST FINANCIAL CORP/IN,187.5730,IN
018290,20191231,2019,DSS,DOCUMENT SECURITY SYS INC,19.4090,NY
018293,20191231,2019,CWEN,CLEARWAY ENERGY INC,1032.0000,NJ
018296,20191231,2019,PPRQF,CHOICE PRP REAL ESTATE INV,1329.0270,ON
018301,20191231,2019,FKYS,FIRST KEYSTONE CORP,45.4560,PA
018301,20191231,2019,FKYS,FIRST KEYSTONE CORP,45.4560,PA
018306,20191231,2019,SC,SANTANDER CONSUMER USA HLDGS,7905.2240,TX
018307,20191231,2019,FLIC,FIRST LONG ISLAND CORP,154.4610,NY
018307,20191231,2019,FLIC,FIRST LONG ISLAND CORP,154.4610,NY
018312,20191231,2019,USFD,US FOODS HOLDING CORP,25939.0000,IL
018314,20191231,2019,IRMTF,INFORMATION SERVICES CORP,132.9680,SK
018315,20191231,2019,PGEN,PRECIGEN INC,90.7220,MD
018320,20191231,2019,FOXF,FOX FACTORY HOLDING CP,751.0200,GA
018321,20191231,2019,CINR,CINER RESOURCES LP,522.8000,GA
018323,20190930,2019,OCSI,OAKTREE STRATEGIC INCOME CP,49.6270,CA
018329,20191231,2019,BUSE,FIRST BUSEY CORP,472.6490,IL
018329,20191231,2019,BUSE,FIRST BUSEY CORP,472.6490,IL
018330,20191231,2019,EFRMF,EAST AFRICA METALS INC,0.0000,BC
018342,20191231,2019,IOUFF,IOU FINL INC,26.9730,QC
018351,20191231,2019,EQX,EQUINOX GOLD CORP,281.6970,BC
018358,20191231,2019,FUNC,FIRST UNITED CORP,74.7030,MD
018358,20191231,2019,FUNC,FIRST UNITED CORP,74.7030,MD
018370,20191231,2019,BGI.UN,BROOKFIELD GLBL INFRASTR SEC,7.2300,NY
018383,20191231,2019,BRX,BRIXMOR PROPERTY GROUP INC,1168.9570,NY
018385,20191231,2019,FRAF,FRANKLIN FINANCIAL SVCS CORP,64.6590,PA
018385,20191231,2019,FRAF,FRANKLIN FINANCIAL SVCS CORP,64.6590,PA
018387,20191231,2019,CBDS,CANNABIS SATIVA INC,1.1600,NV
018388,20190930,2019,INPCF,INPUT CAPITAL CORP,39.4460,SK
018392,20191231,2019,CARO,CAROLINA FINANCIAL CORP,224.4040,SC
018392,20191231,2019,CARO,CAROLINA FINANCIAL CORP,224.4040,SC
018398,20191231,2019,EAST,EASTSIDE DISTILLING INC,15.5970,OR
018424,20191231,2019,LPCN,LIPOCINE INC,0.1650,UT
018430,20191231,2019,FPRX,FIVE PRIME THERAPEUTICS INC,14.8740,CA
018434,20191231,2019,ALRS,ALERUS FINANCIAL CORP,207.4940,ND
018434,20191231,2019,ALRS,ALERUS FINANCIAL CORP,207.4940,ND
018465,20191231,2019,AR,ANTERO RESOURCES CORP,4408.6900,CO
018468,20191231,2019,PAGP,PLAINS GP HOLDINGS LP,33669.0000,TX
018479,20191231,2019,JASNQ,JASON INDUSTRIES INC,337.8970,WI
018487,20191231,2019,FEYE,FIREEYE INC,889.1520,CA
018490,20191231,2019,NXTD,NXT-ID INC,17.1370,CT
018492,20190630,2019,VEND,GENERATION NXT FRNCHS BRANDS,18.3970,CA
018494,20191231,2019,IRT,INDEPENDENCE REALTY TRUST,203.0670,PA
018494,20191231,2019,IRT,INDEPENDENCE REALTY TRUST,238.2780,PA
018498,20191231,2019,MUSA,MURPHY USA INC,12101.3000,AR
018509,20191231,2019,IPWR,IDEAL POWER INC,0.0000,TX
018510,20191231,2019,XLRN,ACCELERON PHARMA INC,73.9930,MA
018513,20191231,2019,TRSWF,TRANSALTA RENEWABLES INC,446.0000,AB
018524,20191231,2019,HONT,HONAT BANCORP INC,34.6780,PA
018524,20191231,2019,HONT,HONAT BANCORP INC,34.6780,PA
018533,20191231,2019,HBNC,HORIZON BANCORP INC,250.8100,IN
018533,20191231,2019,HBNC,HORIZON BANCORP INC,250.8100,IN
018549,20191231,2019,CLRO,CLEARONE INC,25.0420,UT
018556,20191231,2019,CHGG,CHEGG INC,410.9260,CA
018561,20191231,2019,BNFT,BENEFITFOCUS INC,295.6860,SC
018562,20191231,2019,FATE,FATE THERAPEUTICS INC,10.6800,CA
018564,20191231,2019,AAOI,APPLIED OPTOELECTRONICS INC,190.8720,TX
018572,20191231,2019,ISEE,IVERIC BIO INC,0.0000,NY
018573,20191231,2019,QTS,QTS REALTY TRUST INC,479.4560,KS
018578,20191231,2019,RMAX,RE/MAX HOLDINGS INC,282.2930,CO
018578,20191231,2019,RMAX,RE/MAX HOLDINGS INC,283.3970,CO
018582,20191130,2019,GFELF,GOODFELLOW INC,449.5870,QC
018587,20190831,2019,TNTMF,TRANSITION METALS CORP,0.0640,ON
018616,20191231,2019,CANN,GENERAL CANNABIS CORP,3.6660,CO
018619,20191031,2019,VRRKF,VERSABANK,88.3270,ON
018624,20190630,2019,PINC,PREMIER INC,1217.6380,NC
018629,20191231,2019,LGIH,LGI HOMES INC,1838.1540,TX
018630,20191231,2019,RNG,RINGCENTRAL INC,902.8580,CA
018632,20191231,2019,BDGYD,BRIDGEWAY NATIONAL CORP,0.0000,DC
018638,20191231,2019,NTRP,NEUROTROPE INC,0.0000,NY
018658,20191231,2019,MGNX,MACROGENICS INC,64.1880,MD
018660,20191231,2019,EPEGQ,EP ENERGY CORP,820.0000,TX
018666,20191231,2019,TRXC,TRANSENTERIX INC,8.5310,NC
018672,20191231,2019,CRSXF,CORSA COAL CORP,232.6610,PA
018675,20200131,2019,BURL,BURLINGTON STORES INC,7286.3980,NJ
018677,20191231,2019,PEGI,PATTERN ENERGY GROUP INC,541.0000,CA
018683,20200131,2019,SAIC,SCIENCE APPLICATIONS INTL CP,6379.0000,VA
018684,20191231,2019,ASAPF,AURORA SPINE CORP,11.1530,ON
018685,20190930,2019,ACAN,AMERICANN INC,0.0120,CO
018689,20200131,2019,VEEV,VEEVA SYSTEMS INC,1104.0810,CA
018695,20191231,2019,CBFV,CB FINANCIAL SERVICES INC,60.4660,PA
018695,20191231,2019,CBFV,CB FINANCIAL SERVICES INC,60.4660,PA
018699,20190930,2019,PTC,PTC INC,1255.6310,MA
018700,20191231,2019,CTRRF,CT REAL ESTATE INVESTMENT TR,489.3970,ON
018724,20191231,2019,KEWL,KEWEENAW LAND ASSN LTD,21.4550,MI
018732,20191231,2019,LKFN,LAKELAND FINANCIAL CORP,260.2070,IN
018732,20191231,2019,LKFN,LAKELAND FINANCIAL CORP,260.2070,IN
018738,20191231,2019,AIKI,ALKIDO PHARMA INC,0.0090,NY
018749,20191231,2019,AERI,AERIE PHARMACEUTICALS INC,69.8880,NC
018775,20191231,2019,SEGR,SOUTHEASTERN GROCERS  -REDH,8277.3740,FL
018779,20191231,2019,CPTA,CAPITALA FINANCE CORP,44.0350,NC
018783,20191231,2019,DE.,DECISIVE DIVIDEND CORP,47.3900,BC
018792,20191231,2019,GLPI,GAMING & LEISURE PPTYS,1154.2290,PA
018839,20191231,2019,PBPB,POTBELLY CORP,409.7070,IL
018842,20200331,2019,TCS,CONTAINER STORE GROUP,915.9530,TX
018850,20191231,2019,ESBA,EMPIRE STATE REALTY OP LP,742.6020,NY
018854,20191231,2019,IOFB,IOWA FIRST BANCSHARES CORP,21.8360,IA
018854,20191231,2019,IOFB,IOWA FIRST BANCSHARES CORP,21.8360,IA
018870,20191231,2019,OPVS,NANOFLEX POWER CORP,0.2930,AZ
018872,20191231,2019,TWTR,TWITTER INC,3459.3290,CA
018874,20191231,2019,COSM,COSMOS HOLDINGS INC,39.6760,IL
018875,20191231,2019,EXPI,EXP WORLD HOLDINGS INC,979.9370,WA
018878,20191231,2019,GLYC,GLYCOMIMETICS INC,0.0000,MD
018885,20191231,2019,CUEN,CUENTAS INC,0.9670,FL
018888,20191231,2019,AMRX,AMNEAL PHARMACEUTICALS INC,1626.3730,NJ
018899,20191231,2019,TNDM,TANDEM DIABETES CARE INC,362.3050,CA
018925,20191231,2019,TRVN,TREVENA INC,0.0310,PA
018930,20191231,2019,KPTI,KARYOPHARM THERAPEUTICS INC,40.8930,MA
018938,20191231,2019,XNCR,XENCOR INC,156.7000,CA
018946,20191231,2019,MFBP,M&F BANCORP INC,12.5950,NC
018946,20191231,2019,MFBP,M&F BANCORP INC,12.5950,NC
018947,20191231,2019,VCYT,VERACYTE INC,120.3680,CA
018952,20191231,2019,DTLA.P,BROOKFLD DTLA OFFICE TR INV,315.7650,NY
018965,20191231,2019,D3,DOMINION GAS HOLDINGS LLC,2169.0000,VA
018978,20191231,2019,STKS,ONE GP HOSPITALITY (THE),120.6810,CO
018982,20191231,2019,ZCOR,ZYLA LIFE SCIENCES,81.3020,PA
019000,20191231,2019,MMI,MARCUS & MILLICHAP INC,806.4280,CA
019021,20191231,2019,PKIN,PEKIN LIFE INSURANCE CO,246.9130,IL
019023,20191231,2019,NACB,NATIONAL CAPITAL BANK/WA,22.4450,DC
019023,20191231,2019,NACB,NATIONAL CAPITAL BANK/WA,22.4450,DC
019025,20191231,2019,REPH,RECRO PHARMA INC,99.2190,PA
019044,20191231,2019,VRNS,VARONIS SYSTEMS INC,254.1900,NY
019067,20191231,2019,NEFB,NEFFS BANCORP INC/PA,14.8140,PA
019067,20191231,2019,NEFB,NEFFS BANCORP INC/PA,14.8140,PA
019071,20191231,2019,CWH,CAMPING WORLD HOLDINGS INC,4892.0190,IL
019074,20190930,2019,MENXF,MEMEX INC,3.2510,ON
019079,20191231,2019,TMMFF,TMAC RESOURCES INC,254.8000,ON
019084,20191231,2019,BHR,BRAEMAR HOTELS & RESORTS INC,469.2020,TX
019092,20191231,2019,MYBF,MUNCY BANK FINANCIAL INC,24.1130,PA
019092,20191231,2019,MYBF,MUNCY BANK FINANCIAL INC,24.1130,PA
019094,20191231,2019,NBTB,N B T BANCORP INC,511.5570,NY
019094,20191231,2019,NBTB,N B T BANCORP INC,511.5570,NY
019107,20191231,2019,BANX,STONECASTLE FINANCIAL CORP,16.3550,NY
019117,20191231,2019,BIOC,BIOCEPT INC,5.5290,CA
019124,20190930,2019,NASB,NASB FINANCIAL INC,179.7720,MO
019124,20190930,2019,NASB,NASB FINANCIAL INC,179.7720,MO
019129,20191231,2019,HNRG,HALLADOR ENERGY CO,317.4360,IN
019135,20191031,2019,BPSR,BIOTECH PRODS SRVCS RESEARCH,1.7020,FL
019137,20191231,2019,OVBC,OHIO VALLEY BANC CORP,58.2270,OH
019137,20191231,2019,OVBC,OHIO VALLEY BANC CORP,58.2270,OH
019138,20191231,2019,SNYR,SYNERGY CHC CORP,29.3580,ME
019143,20191231,2019,KIN,KINDRED BIOSCIENCES INC,4.2560,CA
019149,20191231,2019,RARE,ULTRAGENYX PHARMACEUTICAL,103.7140,CA
019150,20191231,2019,OSBC,OLD SECOND BANCORP INC/IL,150.5220,IL
019150,20191231,2019,OSBC,OLD SECOND BANCORP INC/IL,150.5220,IL
019154,20191231,2019,CARA,CARA THERAPEUTICS INC,19.8860,CT
019159,20191231,2019,PWOD,PENNS WOODS BANCORP INC,77.2260,PA
019159,20191231,2019,PWOD,PENNS WOODS BANCORP INC,77.2260,PA
019163,20191231,2019,STAY,EXTENDED STAY AMERICA INC,1218.2190,NC
019168,20191231,2019,TACO,DEL TACO RESTAURANTS INC,512.9510,CA
019172,20190630,2019,AMRK,A-MARK PRECIOUS METALS INC,4783.1570,CA
019175,20200131,2019,VNCE,VINCE HOLDING CORP,375.1870,NY
019184,20191231,2019,CELP,CYPRESS ENERGY PARTNERS LP,401.6480,OK
019189,20191231,2019,SMLR,SEMLER SCIENTIFIC INC,32.7670,CA
019191,20191231,2019,GENGF,GEAR ENERGY LTD,104.7360,AB
019205,20191231,2019,CAPR,CAPRICOR THERAPEUTICS INC,1.0050,CA
019209,20190831,2019,NTIC,NORTHERN TECH INTL,55.7500,MN
019259,20191231,2019,BYLTF,BAYLIN TECHNOLOGIES INC,153.3230,ON
019262,20191231,2019,CTBI,COMMUNITY TRUST BANCORP INC,235.5820,KY
019262,20191231,2019,CTBI,COMMUNITY TRUST BANCORP INC,235.5820,KY
019267,20191231,2019,DRTT,DIRTT ENVIRONMENTL SOLUTIONS,321.3220,AB
019272,20191231,2019,KOAN,RESONATE BLENDS INC,1.0500,CA
019273,20191231,2019,ENBL,ENABLE MIDSTREAM PARTNERS LP,2960.0000,OK
019274,20191231,2019,INGN,INOGEN INC,361.9430,CA
019275,20191231,2019,BRG,BLUEROCK RESIDENTIAL GROWTH,219.8360,NY
019275,20191231,2019,BRG,BLUEROCK RESIDENTIAL GROWTH,269.1950,NY
019293,20190630,2019,FISOF,FISSION 3.0 CORP,0.0000,BC
019305,20191231,2019,PLPC,PREFORMED LINE PRODUCTS CO,444.8610,OH
019309,20191231,2019,ALVOF,ALVOPETRO ENERGY LTD,0.2060,AB
019318,20191231,2019,PRK,PARK NATIONAL CORP,457.6930,OH
019318,20191231,2019,PRK,PARK NATIONAL CORP,457.6930,OH
019323,20191231,2019,CCNCF,KAIZEN DISCOVERY INC,0.0000,BC
019354,20191231,2019,BUSXF,GRANDE WEST TRANSPORTATION,24.6480,BC
019355,20191231,2019,SFNC,SIMMONS FIRST NATL CP  -CL A,988.1540,AR
019355,20191231,2019,SFNC,SIMMONS FIRST NATL CP  -CL A,988.1540,AR
019359,20191231,2019,CRLFF,CARDINAL ENERGY LTD,295.4830,AB
019366,20191231,2019,SOME,SOMERSET TRUST HOLDING CO,77.6780,PA
019366,20191231,2019,SOME,SOMERSET TRUST HOLDING CO,77.6780,PA
019378,20190630,2019,GRLB,GL BRANDS INC,2.3190,TX
019391,20190630,2019,MBUU,MALIBU BOATS INC,684.0160,TN
019392,20191231,2019,ACZ.,MIDDLEFIELD AMERICAN CRE DIV,0.3040,ON
019394,20191231,2019,BMTM,BRIGHT MOUNTAIN MEDIA INC,6.9990,FL
019398,20191231,2019,DENN,DENNYS CORP,541.3890,SC
019402,20200131,2019,GIII,G-III APPAREL GROUP LTD,3160.4640,NY
019412,20191231,2019,ITCI,INTRA-CELLULAR THERAPIES INC,0.0610,NY
019425,20191231,2019,GNCA,GENOCEA BIOSCIENCES INC,0.0000,MA
019428,20191231,2019,GSBC,GREAT SOUTHERN BANCORP,265.9510,MO
019428,20191231,2019,GSBC,GREAT SOUTHERN BANCORP,265.9510,MO
019431,20200131,2019,PPIH,PERMA-PIPE INTERNATIONAL HOL,127.6630,IL
019433,20190930,2019,PHX,PHX MINERALS INC,47.0620,OK
019440,20191231,2019,LADR,LADDER CAPITAL CORP,537.2340,NY
019447,20200331,2019,MEDXF,MEDEXUS PHARMACEUTICALS,74.3590,QC
019458,20191231,2019,SESN,SESEN BIO INC,0.0000,MA
019467,20191231,2019,COCP,COCRYSTAL PHARMA INC,6.5640,WA
019468,20191231,2019,FCAFF,FIRM CAPITAL APARTMENT REAL,4.2960,ON
019470,20191231,2019,DRNA,DICERNA PHARMACEUTICALS INC,23.9040,MA
019471,20191231,2019,RVNC,REVANCE THERAPEUTICS INC,0.4130,CA
019484,20191231,2019,FTAI,FORTRESS TRANS INFRASTR INVS,578.7740,NY
019502,20190630,2019,RVVTF,REVIVE THERAPEUTICS LTD,0.0000,ON
019507,20191231,2019,OUT,OUTFRONT MEDIA INC,1782.2000,NY
019511,20191231,2019,FLXN,FLEXION THERAPEUTICS INC,72.9570,MA
019516,20191231,2019,IBP,INSTALLED BLDG PRODUCTS INC,1511.6290,OH
019517,20191231,2019,OGS,ONE GAS INC,1652.7300,OK
019518,20191231,2019,KN,KNOWLES CORP,854.8000,IL
019525,20191231,2019,AGFS,AGROFRESH SOLUTIONS INC,170.0650,PA
019526,20191231,2019,FPI,FARMLAND PARTNERS INC,53.8240,CO
019528,20191231,2019,FGF,FG FINANCIAL GROUP INC,5.0790,FL
019534,20191231,2019,CNCE,CONCERT PHARMACEUTICLS INC,1.0770,MA
019570,20191231,2019,STBA,S & T BANCORP INC,373.0420,PA
019570,20191231,2019,STBA,S & T BANCORP INC,373.0420,PA
019574,20191231,2019,GCI,GANNETT CO INC,1867.9090,VA
019578,20191231,2019,TPCO,TRIBUNE PUBLISHING CO,983.1490,IL
019581,20200131,2019,LE,LANDS' END INC,1450.2010,WI
019582,20191231,2019,CTRE,CARETRUST REIT INC,163.4010,CA
019582,20191231,2019,CTRE,CARETRUST REIT INC,165.1780,CA
019600,20191231,2019,CBAY,CYMABAY THERAPEUTICS INC,0.0000,CA
019602,20191231,2019,HEAR,TURTLE BEACH CORP,234.6630,CA
019605,20191231,2019,RAND,RAND CAPITAL CORP,2.3380,NY
019622,20190630,2019,XDSL,MPHASE TECHNOLOGIES INC,2.5000,MD
019635,20191231,2019,EGDW,EDGEWATER BANCORP INC,8.5170,MI
019635,20191231,2019,EGDW,EDGEWATER BANCORP INC,8.5170,MI
019647,20191231,2019,LC,LENDINGCLUB CORP,1150.1840,CA
019649,20191231,2019,SABR,SABRE CORP,3974.9880,TX
019659,20191231,2019,TWCF,TOWN & COUNTRY FINANCIAL CP,43.8240,IL
019659,20191231,2019,TWCF,TOWN & COUNTRY FINANCIAL CP,43.8240,IL
019696,20191231,2019,UNIEF,UNI-SELECT INC,2256.2950,QC
019713,20191231,2019,AUB,ATLANTIC UNION BANKSHRS CRP,832.1470,VA
019713,20191231,2019,AUB,ATLANTIC UNION BANKSHRS CRP,832.1470,VA
019717,20191231,2019,NLTX,NEOLEUKIN THERAPEUTICS INC,0.0000,WA
019719,20191231,2019,RESN,RESONANT INC,0.7350,CA
019722,20200131,2019,BPMX,BIOPHARMX CORP,0.0000,CA
019730,20190630,2019,PCTY,PAYLOCITY HOLDING CORP,447.7520,IL
019747,20191231,2019,QUOT,QUOTIENT TECHNOLOGY INC,436.1600,CA
019752,20190630,2019,ICMB,INVESTCORP CRDT MNGMT BDC,34.3980,NY
019753,20191231,2019,MGNI,MAGNITE INC,156.4140,CA
019761,20191231,2019,HEPA,HEPION PHARMACEUTICALS INC,0.0000,NJ
019762,20191130,2019,EXEO,EXEO ENTERTAINMENT INC,0.1390,NV
019769,20191231,2019,CDXI,CARDAX INC,0.7110,HI
019773,20191231,2019,CSLT,CASTLIGHT HEALTH INC,143.3080,CA
019784,20191231,2019,EGRX,EAGLE PHARMACEUTICALS INC,195.8920,NJ
019800,20191231,2019,CPLG,COREPOINT LODGING INC,812.0000,TX
019802,20191231,2019,RMNI,RIMINI STREET INC,281.0520,NV
