gvkey,datadate,fyear,tic,revt,sic
183704,20191231,2019,VTNR,163.3650,5172
183729,20191231,2019,ORGS,33.2560,2836
183736,20191231,2019,GNRC,2204.3360,3621
183739,20191130,2019,IPCIF,3.4810,2834
183746,20191231,2019,FIG.,18.9540,6199
183758,20191031,2019,PKTEF,0.0700,7500
183780,20191231,2019,TWO,1324.7840,6798
183780,20191231,2019,TWO,1216.4950,6798
183791,20191231,2019,CVE,20181.0000,2911
183797,20191231,2019,COWN,864.7580,6282
183797,20191231,2019,COWN,1188.2330,6282
183799,20191231,2019,FLNT,281.6840,8742
183804,20190930,2019,AAINF,0.0000,1000
183822,20191231,2019,ARR,426.9270,6798
183822,20191231,2019,ARR,76.8040,6798
183823,20191231,2019,HTLZF,35.3580,3845
183825,20190630,2019,NITMF,0.0000,1400
183830,20191231,2019,PEB,1612.2130,6798
183830,20191231,2019,PEB,1615.4080,6798
183831,20191231,2019,BRGO,0.6010,3910
183833,20191231,2019,TRNO,174.8370,6798
183833,20191231,2019,TRNO,187.4280,6798
183850,20191231,2019,LLIT,0.3830,3845
183855,20191231,2019,PARXF,1267.9260,1311
183860,20191231,2019,POAI,1.4120,3841
183882,20191031,2019,HTRRF,0.0000,1000
183887,20190831,2019,BRIOF.1,0.0000,1000
183894,20191231,2019,PCD.UN,0.9890,6199
183896,20191231,2019,CCM,28.4880,7350
183902,20191231,2019,EFC,170.1100,6282
183903,20191231,2019,CALX,424.3300,3661
183932,20190930,2019,HGSH,39.5750,6552
183942,20191231,2019,ST,3450.6310,3823
183945,20191231,2019,CRMD,0.2830,2836
183961,20191231,2019,GLDXF,0.0000,1040
183964,20191231,2019,MFON,10.0570,7372
183974,20191231,2019,SPSC,279.1240,7370
184045,20191231,2019,BLGVF,0.2330,1000
184046,20191231,2019,AVEO,28.7950,2836
184049,20191231,2019,BLNK,2.7590,7500
184053,20191231,2019,GOK.,2.6390,7370
184077,20191231,2019,CLPT,11.2170,3845
184082,20191231,2019,MBCFF,440.2540,2870
184086,20191231,2019,ENTCF,180.2740,4210
184096,20190331,2018,CGDXF,0.0000,1040
184101,20190630,2019,TNAV,220.8960,4899
184102,20191231,2019,FLDPF,0.0000,1040
184113,20191231,2019,VUZI,6.6710,3651
184133,20191231,2019,PPSI,20.5820,3612
184149,20190531,2018,NAUH,37.2650,8200
184155,20191231,2019,DQ,349.9910,3674
184157,20190630,2019,MSGN,720.8450,4841
184167,20191231,2019,FIBK,703.9000,6020
184167,20191231,2019,FIBK,703.9000,6020
184178,20190630,2019,NMKEF,0.0000,1000
184182,20191231,2019,JKS,4272.0490,3674
184237,20190731,2019,GRYN,0.0000,1540
184254,20191231,2019,APO,2931.8490,6282
184256,20191231,2019,IRWD,428.4130,2834
184258,20191231,2019,PLOW,571.7100,3531
184259,20190630,2019,SANW,109.7230,0100
184263,20190630,2019,QNST,455.1540,7370
184287,20191231,2019,SLRC,154.7110,6797
184287,20191231,2019,SLRC,140.1350,6797
184292,20190831,2019,CFGMF,0.0000,1040
184312,20191231,2019,HCMC,15.1140,3842
184323,20190131,2018,EXPR,2116.3440,5600
184336,20191231,2019,CIQ.UN,0.7090,6199
184345,20191231,2019,BEEM,5.1120,3674
184352,20191231,2019,STNG,704.3250,4412
184378,20191231,2019,MSLP,79.6670,2834
184385,20190430,2018,MMRGF,0.0000,1040
184388,20191231,2019,SUIC,0.1050,7370
184392,20191231,2019,GDOT,1076.6540,7389
184395,20191231,2019,AMHPF,6.0290,1400
184442,20191231,2019,OAS,2071.7440,1311
184453,20191231,2019,HTHT,1610.5030,7011
184461,20191231,2019,MNTUF,0.0000,1040
184465,20191231,2019,AMPE,0.0000,2834
184500,20191231,2019,CBOE,2496.1000,6200
184500,20191231,2019,CBOE,2498.1000,6200
184542,20191231,2019,GNMK,88.0210,3845
184543,20191231,2019,LWSCF,669.7330,8051
184545,20191231,2019,SGOC,5.5250,6159
184548,20191231,2019,BTTR,15.5770,5122
184551,20191231,2019,MXL,317.1800,3674
184552,20191231,2019,NWHUF,366.8520,6798
184576,20191231,2019,ENV,900.1270,6282
184580,20190831,2019,EACO,221.2410,5065
184582,20191231,2019,SECYF,3072.4800,1382
184585,20191231,2019,NVFY,21.9830,2510
184597,20191231,2019,CZNI,0.0000,5812
184604,20190630,2019,AOSL,450.9200,3674
184615,20190930,2019,CLMPF,0.0000,1400
184651,20191231,2019,ATHOF,774.3320,1311
184657,20191231,2019,PTRDF,0.0000,1311
184688,20191231,2019,CLDT,322.0700,6798
184688,20191231,2019,CLDT,318.7880,6798
184689,20190930,2019,GBDC,172.2980,6797
184689,20190930,2019,GBDC,66.6550,6797
184700,20191231,2019,FLT,2648.8480,7374
184702,20191231,2019,NPTN,356.8040,3674
184717,20191231,2019,AMRS,152.5570,2860
184725,20191231,2019,NXPI,8877.0000,3674
184735,20191231,2019,FCRD,52.4940,6797
184735,20191231,2019,FCRD,0.5190,6797
184744,20191231,2019,PNWRF,11.4230,1311
184748,20191231,2019,QUAD,3923.4000,2750
184789,20191231,2019,MRZM,0.0000,2836
184792,20191231,2019,CCWOF,0.0000,1000
184797,20191231,2019,RP,988.1360,7372
184800,20191231,2019,GGAZF,19.3690,1040
184811,20190731,2019,BGAVF,0.0000,1040
184825,20190930,2019,CRDE,260.6700,2860
184826,20191031,2019,GFGY,208.7770,2860
184830,20190930,2019,REGX,103.6980,2860
184899,20191231,2019,FAF,6199.2250,6361
184899,20191231,2019,FAF,6202.0610,6361
184905,20191231,2019,TCNGF,326.4500,6513
184905,20191231,2019,TCNGF,330.2910,6513
184946,20190930,2019,FCSMF,0.0000,1090
184957,20191231,2019,WKHS,0.3770,3711
184990,20191231,2019,WVMDF,0.0000,1040
184996,20191231,2019,TSLA,24578.0000,3711
185016,20191231,2019,TRP1,13255.0000,4922
185018,20191231,2019,HPP,822.9380,6798
185051,20191231,2019,CFXTF,157.4040,2400
185054,20190930,2019,PTQQF,80.9670,8090
185068,20191231,2019,RMSL,0.0000,1040
185076,20191231,2019,TWY.,0.0000,1000
185103,20191231,2019,GSV,0.0000,1040
185112,20191231,2019,IPHI,365.6350,3674
185113,20191231,2019,STND,42.7560,6036
185113,20191231,2019,STND,42.7560,6036
185125,20190630,2019,ELMD,31.3000,3845
185127,20190430,2018,REZZF,0.0000,1000
185128,20191231,2019,AMRC,866.9330,1600
185138,20191231,2019,VPG,283.9580,3674
185168,20191231,2019,EMYB,45.0550,6020
185168,20191231,2019,EMYB,45.0550,6020
185169,20190731,2019,XTEG,53.1270,3621
185177,20191231,2019,COR,572.7270,6798
185177,20191231,2019,COR,586.3750,6798
185181,20191231,2019,SOWG,0.4670,1311
185193,20191231,2019,XTNT,64.6820,2836
185195,20190131,2018,VRA,416.0970,3100
185200,20191231,2019,CNKEF,18.4320,1311
185210,20190930,2019,CLCN,4.5180,8200
185215,20190331,2018,TDRRF,0.0000,1000
185229,20191231,2019,BWXT,1894.9200,3559
185230,20191231,2019,SPGYF,1092.3170,1311
185259,20191231,2019,PBY.UN,9.8780,6199
185263,20191231,2019,AMBO,83.8590,8200
185281,20191231,2019,TSGZF,0.0000,1040
185289,20191231,2019,ASMB,15.9630,2836
185291,20191231,2019,TSG,2528.4480,7990
185309,20191231,2019,MEGEF,3931.0000,1311
185312,20191231,2019,GHMP,0.2600,2086
185319,20190331,2018,MMYT,486.0110,4700
185323,20191231,2019,ENSV,43.0260,1389
185339,20191231,2019,STAG,406.0370,6798
185339,20191231,2019,STAG,413.4290,6798
185345,20191231,2019,APTS,470.4270,6798
185345,20191231,2019,APTS,474.7790,6798
185353,20191231,2019,OSN,138.9000,3310
185355,20191231,2019,HZNP,1300.0290,2836
185369,20191231,2019,ELBSF,4.0830,7370
185370,20191231,2019,WD,875.3390,6162
185370,20191231,2019,WD,875.3390,6162
185372,20191231,2019,CLAR,229.4370,3949
185375,20191231,2019,EVTC,487.3740,7374
185380,20190831,2019,LEDS,5.9020,3674
185396,20191231,2019,INN,549.6260,6798
185396,20191231,2019,INN,600.2380,6798
185416,20191130,2019,EMGCQ,0.2230,6159
185419,20191231,2019,PACB,90.8910,3826
185422,20191231,2019,CNNIF,6.2920,6199
185448,20191231,2019,TPRFF,423.4580,1040
185453,20191231,2019,WSR,134.9860,6798
185453,20191231,2019,WSR,136.1240,6798
185476,20190531,2018,KOR,0.0000,1040
185489,20191231,2019,FRRPF,651.1230,6282
185511,20191231,2019,SRMLF,156.4190,1311
185518,20191231,2019,GLBR,116.2850,6211
185518,20191231,2019,GLBR,116.2850,6211
185519,20190630,2019,FPRGF,0.0000,1040
185526,20190228,2018,TZNMF.1,0.0000,1000
185532,20191231,2019,TRGP,8671.1000,4923
185542,20191231,2019,CCIHY,131.9300,7370
185549,20191231,2019,AAT,367.4370,6798
185549,20191231,2019,AAT,368.6990,6798
185550,20191231,2019,SFUN,219.7110,7370
185569,20190630,2019,OFED,20.5390,6035
185569,20190630,2019,OFED,20.5390,6035
185571,20191231,2019,FRNFF,29.6540,2070
185585,20191231,2019,NMFC,276.5070,6797
185585,20191231,2019,NMFC,271.9170,6797
185587,20191231,2019,SGLB,0.4020,8731
185602,20191231,2019,FBMCF,36.9810,1220
185618,20191231,2019,SBRA,654.9400,6798
185618,20191231,2019,SBRA,659.3340,6798
185624,20191231,2019,SAVE,3830.5360,4512
185645,20191231,2019,GNCIQ,2068.1880,5400
185646,20191231,2019,CSOD,576.5230,7370
185649,20190531,2018,GOMRF,0.0000,1090
185659,20191231,2019,ATOS,0.0000,2834
185703,20191231,2019,LEAF,154.9560,7370
185706,20190731,2019,CCARF,0.0000,1220
185733,20190228,2018,TAL,2562.9840,8200
185741,20191231,2019,CINRF,0.4500,6199
185758,20190531,2018,VDTAF,0.0000,1000
185770,20191231,2019,CMRE,478.1090,4412
185783,20191231,2019,NOAH,487.1190,6282
185797,20191231,2019,HHC,1300.5390,6552
185811,20191231,2019,7192B,13.0750,7011
185821,20191231,2019,HRZN,43.1250,6797
185821,20191231,2019,HRZN,42.1530,6797
185824,20191231,2019,BKU,1429.0740,6020
185824,20191231,2019,BKU,1429.0740,6020
185826,20191231,2019,NVIV,0.0000,3841
185836,20191231,2019,PCRX,421.0260,2834
185837,20191231,2019,BITA,1544.2930,7370
185851,20191231,2019,GTBAF,0.0000,1000
185853,20190630,2019,RNSGF,0.0000,1040
185859,20190331,2018,CLASF,0.0000,1040
185880,20191231,2019,TGCDF,458.4910,1040
185881,20190331,2018,BAH,6704.0370,7370
185884,20191231,2019,LVNSF,0.0240,7370
185894,20190630,2019,PSDO,3026.1000,7370
185903,20191231,2019,RIOFF,0.0000,1040
185908,20191231,2019,ACRX,2.2890,2834
185921,20191231,2019,RNET,242.9310,4899
185937,20191231,2019,OSL.UN,10.7570,6199
185940,20190531,2018,GUYGF,0.0000,1040
185948,20190228,2018,DBLVF,0.0000,1000
185950,20191231,2019,TLSS,31.3560,4731
185952,20191031,2019,REVG,2403.7000,3713
185956,20191231,2019,TRMLF,2066.8730,1311
185960,20191231,2019,STRDF,130.2360,1311
186013,20191231,2019,TRCH,0.7460,1311
186015,20191231,2019,FXC.,0.5440,6799
186042,20191231,2019,MGDPF,0.1440,1000
186061,20191231,2019,LLEXQ,66.0630,1311
186071,20190930,2019,BBBXF,0.0000,1000
186080,20190331,2018,NULGF,0.0000,1040
186091,20191231,2019,KRLTF,0.0000,1400
186093,20190331,2018,MNXXF,0.0000,1044
186102,20191231,2019,KRRGF,128.0360,1000
186103,20191231,2019,GDLLF,113.3700,1000
186109,20190630,2019,CTGO,0.0000,1040
186127,20190331,2018,SLVTF,0.0000,1040
186129,20191231,2019,SREV,216.1350,7370
186130,20191231,2019,PVG,484.5400,1040
186136,20190930,2019,RGLSF,0.0000,1000
186139,20191231,2019,UAN,404.1770,2870
186155,20190331,2018,ZENYF,0.0000,1000
186159,20191231,2019,SUPN,392.7550,2834
186165,20191231,2019,WTHVF,0.0000,1000
186166,20190430,2018,GRNF,0.0000,1040
186169,20191231,2019,GWRS,35.4710,4941
186173,20190531,2018,RIINF,0.0000,1040
186180,20191231,2019,VOC,12.6620,1311
186188,20191231,2019,WHTGF,79.9250,1040
186197,20191231,2019,PSHG,26.8460,4412
186200,20191231,2019,RTEGF,0.0000,1040
186229,20191231,2019,MKNGF,0.0000,1090
186230,20191231,2019,AFHIF,120.5980,6331
186230,20191231,2019,AFHIF,121.3660,6331
186240,20191231,2019,RYPPF,4.3310,2300
186275,20191231,2019,AGRO,887.1380,2060
186276,20191231,2019,KOS,1499.4160,1311
186278,20191231,2019,AL,1916.8690,7359
186279,20190930,2019,PFX,46.2990,6797
186288,20191231,2019,WIFI,263.7900,4899
186289,20190331,2018,OXLC,89.3990,6199
186296,20191231,2019,TRRGF,0.0000,1000
186310,20191231,2019,HII,8899.0000,3730
186317,20191231,2019,EMRRF,0.5540,1000
186350,20190630,2019,LOMLF,0.0000,1040
186360,20190331,2018,THR,412.6420,3690
186363,20191231,2019,RLJ,1573.2390,6798
186363,20191231,2019,RLJ,1565.1810,6798
186370,20190131,2018,ESSI,0.0000,2836
186390,20191031,2019,PGCG,1.9180,6552
186392,20191231,2019,SEAS,1398.2440,7996
186437,20191231,2019,GEVO,24.4870,2860
186440,20191231,2019,PKKFF,11.7090,7372
186501,20190331,2018,NGL,24016.9070,5900
186540,20191231,2019,FQC.,9.4620,6199
186553,20191231,2019,WIZD,10.5780,7389
186558,20191231,2019,CRBO,116.6250,1311
186591,20191231,2019,SUNS,40.0910,6797
186607,20191231,2019,NLNK,0.9360,2836
186664,20191231,2019,CPKOF,0.0000,1040
186669,20190331,2018,CCI.UN,0.9800,6199
186671,20191231,2019,MITT,129.6640,6798
186721,20191231,2019,SMPR,0.0000,1040
186765,20191231,2019,HGI.UN,0.1690,6199
186772,20191231,2019,MGWFF,0.0000,0800
186773,20191231,2019,SXC,1600.3000,3312
186778,20191231,2019,SVROF,0.0000,1044
186779,20191231,2019,SRNA,15.2240,3585
186783,20191231,2019,VER,1252.8810,6798
186785,20191231,2019,ARCO,2959.0770,5812
186793,20191231,2019,BKIRF,0.0000,1000
186796,20191231,2019,NXOPF,0.0000,3670
186823,20191231,2019,SPLP,1561.7710,9997
186834,20190331,2018,ACST,0.0000,2833
186836,20191231,2019,GMLP,299.6520,4412
186838,20191231,2019,NWPP,39.6070,6020
186838,20191231,2019,NWPP,39.6070,6020
186858,20190930,2019,ARMK,16227.3410,5812
186876,20191231,2019,VNET,544.1570,7370
186890,20191231,2019,JMSB,70.3250,6020
186890,20191231,2019,JMSB,70.3250,6020
186893,20190930,2019,PFLT,92.9470,6797
186896,20191231,2019,LGDTF,0.0000,1040
186901,20191231,2019,ANLDF,0.0000,1090
186902,20190930,2019,ISRB,0.0000,9995
186903,20191231,2019,SHSP,22.6990,7370
186904,20190930,2019,CLSK,4.5330,7370
186908,20191231,2019,CNPRF,4.5220,1311
186953,20191231,2019,NSPR,3.7210,3845
186960,20191231,2019,CHEF,1591.8340,5140
186962,20191231,2019,SQNS,30.8640,3674
186970,20191130,2019,NMREF,0.0000,1090
186974,20191231,2019,CLRB,0.0000,2836
186989,20191231,2019,MPC,123949.0000,2911
186990,20191231,2019,SVVC,1.7900,6797
186990,20191231,2019,SVVC,-68.6470,6797
186993,20191231,2019,SSSS,1.4950,6797
186993,20191231,2019,SSSS,34.9010,6797
186996,20191231,2019,RENN,349.7830,5500
186998,20190430,2018,EFRGF,0.0000,1000
187036,20191231,2019,IDR.,2.3610,6722
187039,20191231,2019,Z,2742.8370,7370
187040,20190430,2018,SKIS,184.4260,7990
187041,20190131,2018,FRANQ,428.1150,5621
187045,20191231,2019,NGPHF,0.0000,1400
187073,20191231,2019,ZXAIY,358.0670,3714
187084,20191231,2019,PRTY,2348.7890,2670
187098,20191231,2019,GEEPF,28.6130,1311
187101,20190131,2018,SHPNF,0.0000,1311
187107,20191231,2019,ZDEXF,0.0000,1311
187118,20191231,2019,YNDX,2824.9140,7370
187122,20190331,2018,LIVX,33.7010,7370
187128,20191231,2019,WPX,2292.0000,1311
187130,20190331,2018,SVVZF,0.0000,1040
187148,20191231,2019,ORC,169.4920,6798
187148,20191231,2019,ORC,118.3160,6798
187163,20190228,2018,ATZAF,874.2960,5621
187164,20191231,2019,HMST,352.0380,6020
187164,20191231,2019,HMST,352.0380,6020
187165,20191231,2019,FENG,219.8860,4899
187166,20190831,2019,CNBX,0.0100,2834
187169,20191231,2019,PSIX,546.0760,3510
187183,20191231,2019,M.,395.2820,6799
187215,20191231,2019,GEENQ,656.8770,4899
187216,20190831,2019,FDGMF,3.7000,1221
187235,20191130,2019,GLDG,0.0000,1040
187236,20191231,2019,MSBI,324.8000,6020
187236,20191231,2019,MSBI,324.8000,6020
187244,20191231,2019,NEXJF,17.2280,7372
187253,20191231,2019,RM,355.7130,6141
187253,20191231,2019,RM,355.7130,6141
187294,20190331,2018,CEUMF,6.0840,1000
187348,20191231,2019,MOJO,1.7430,2086
187350,20191231,2019,TKLS,1.9090,3630
187356,20190630,2019,SGMD,4.3680,5110
187357,20191231,2019,IZEA,18.9560,7370
187363,20191231,2019,GRPN,2218.9150,7370
187368,20190331,2018,VTGN,0.0000,2836
187392,20191231,2019,GBNXF,7336.3220,5171
187401,20191031,2019,NCFFF,0.0000,1000
187402,20191231,2019,RTLGF,0.0000,1000
187406,20191231,2019,AMCX,3060.3210,4833
187411,20191231,2019,LCTC,8.7520,3845
187413,20191231,2019,XNET,180.6650,7370
187418,20190831,2019,PNC.A,619.6380,2711
187423,20190630,2019,MRQRF,31.6530,1040
187449,20190930,2019,CRYO,0.3220,2836
187450,20191231,2019,ENPH,624.3330,3674
187461,20191231,2019,NCPCF,0.0000,1090
187462,20190630,2019,UI,1161.7330,3663
187463,20190930,2019,CIGCF,0.0000,1000
187483,20191231,2019,FDUS,77.1060,6797
187517,20191231,2019,SKHRF,0.0000,1000
187545,20191231,2019,LPKGF,0.0000,1040
187548,20191231,2019,MEEC,11.4170,3590
187550,20191231,2019,ASPN,139.3750,3086
187551,20191231,2019,TSE,3775.8000,2821
187575,20190131,2018,TLYS,598.4780,5600
187576,20191231,2019,ZNGA,1321.6590,7372
187583,20190131,2018,BRVVF,0.0000,1000
187596,20190630,2019,IROQ,30.8870,6035
187596,20190630,2019,IROQ,30.8870,6035
187631,20191231,2019,MACK,0.0000,2836
187648,20191231,2019,PYRNF,4.8140,3567
187650,20191231,2019,PPTA,0.0000,1040
187661,20191231,2019,ATBYF,3.4740,1000
187662,20191231,2019,VDOMF,0.0000,1000
187664,20191231,2019,URANF,0.0000,1090
187672,20191231,2019,ASPCF,4.8870,2834
187677,20191231,2019,RNVA,15.9870,8071
187690,20191231,2019,HTA,694.7630,6798
187692,20191231,2019,REGI,2641.3930,2990
187696,20191231,2019,PRLB,458.7280,3559
187697,20191231,2019,EPAM,2293.7980,7370
187698,20191231,2019,BCEI,313.2200,1311
187709,20191231,2019,SRLP,3502.4100,5171
187711,20191231,2019,CVSI,53.6960,2834
187714,20190930,2019,WAIR,1696.4500,5080
187739,20191231,2019,VCRA,180.5010,3663
187740,20190930,2019,MTSI,499.7080,3674
187746,20191231,2019,RSASF,0.8020,7370
187759,20191231,2019,NZERF,9.6460,1311
187765,20191231,2019,ECSNF,23.9270,2821
187766,20191231,2019,ERA,226.0590,4522
187775,20191231,2019,CHUY,426.3570,5812
187780,20191231,2019,MGMLF,0.0000,1040
187794,20190930,2019,CMMMF,0.0000,1040
187795,20190430,2018,BRRN.1,0.0000,7372
187796,20191231,2019,SLRRF,0.0000,1000
187810,20191231,2019,MCEP,55.5010,1311
187812,20191231,2019,MTDR,983.6700,1311
187833,20191231,2019,FRGI,660.9430,5812
187959,20191231,2019,BCOV,184.4550,7370
187961,20191231,2019,LPI,837.2810,1311
188255,20191231,2019,FBHS,5764.6000,2430
188355,20191231,2019,LIQT,32.6370,3714
188661,20191231,2019,GGGOF,53.7010,1040
188856,20190430,2018,FRG,124.3570,7200
188856,20191231,2019,FRG,228.0790,7200
189360,20190331,2018,GNYPF,0.0000,1040
189456,20191231,2019,ARGYF,0.0000,1040
189459,20191231,2019,CG,3305.5000,6282
189487,20191231,2019,PJXRF,0.0000,1000
189491,20191231,2019,XYL,5249.0000,3561
189516,20191231,2019,ACRE,139.8420,6798
189516,20191231,2019,ACRE,139.8420,6798
189517,20191231,2019,ENVA,1174.7570,6141
189517,20191231,2019,ENVA,1174.7570,6141
189521,20191231,2019,CAT.,0.0000,1000
189531,20191231,2019,SDI.,23.6970,1382
189557,20191231,2019,HPMCF,0.0000,1311
189567,20191231,2019,MN,136.0010,6282
189575,20190630,2019,STRXF,0.0440,1311
189579,20191231,2019,GO,2559.6170,5411
189598,20191231,2019,ALMTF,54.6340,1000
189757,20191231,2019,XELB,41.7270,6794
189955,20191231,2019,GAHC,0.4780,7370
190355,20191231,2019,AXGN,106.7120,3842
190455,20190731,2019,GWRE,719.5140,7372
190558,20190831,2019,SCTSF,0.0000,1040
190559,20190331,2018,HVV.H.,0.0000,1040
190560,20191231,2019,CPMMF,0.0000,1400
190572,20191231,2019,STAF,278.4780,7363
190576,20190731,2019,ANKOF,0.0000,1040
190585,20191231,2019,CPNVF,0.0000,1000
190586,20191231,2019,NTCPF,0.0420,1000
190590,20191231,2019,GNE,315.2910,4931
190856,20191231,2019,TNXP,0.0000,2834
190963,20191231,2019,NBHC,325.3530,6020
190963,20191231,2019,NBHC,325.3530,6020
191255,20191231,2019,VAC,4355.0000,7011
192159,20191231,2019,PRV.UN,59.9960,6798
192255,20191231,2019,ACHC,3107.4620,8060
193157,20190930,2019,INLB,4.9340,2834
193159,20190331,2018,CYBF,0.0000,7372
193162,20191231,2019,SRMMF,0.0000,1040
193855,20191231,2019,WEBK,43.5200,6020
193855,20191231,2019,WEBK,43.5200,6020
194255,20191231,2019,VSTM,17.4560,2836
194256,20191231,2019,WHLR,63.1640,6798
194455,20190331,2018,AACTF,0.4380,3823
194655,20191231,2019,SGBX,2.9850,3440
194755,20191231,2019,AMPY,275.5750,1311
195356,20191231,2019,BICX,0.2400,8093
196055,20191231,2019,CLVS,143.0060,2836
196159,20191231,2019,PBF,24508.2000,2911
196260,20190331,2018,SOLS.1,0.0000,3674
196268,20191231,2019,YELP,1014.1940,7370
196269,20191231,2019,FBIO,36.6290,2834
196355,20191231,2019,SYNC,121.8450,7370
196457,20191231,2019,RKMSF,0.0000,1000
196761,20191231,2019,AURX.,0.0000,1090
197355,20190331,2018,ECAOF,0.0000,1311
197559,20191231,2019,EIGI,1113.2780,7370
197658,20191231,2019,PLTYF,0.0000,3080
197756,20190228,2018,CWMCF,0.0000,1000
198058,20190331,2018,CPRI,5238.0000,2300
198255,20191231,2019,WODI,0.0000,5090
199356,20191231,2019,TRIP,1560.0000,7370
199755,20190731,2019,KSSRF,0.0000,1000
200480,20190630,2019,MANU,796.9470,7900
200595,20190331,2018,KONMY,2369.4180,7372
200856,20191231,2019,BVN,867.8880,1040
200976,20191231,2019,BAK,13016.9950,2860
201140,20191231,2019,ABEV,13085.7020,2082
201336,20190630,2019,CRESY,1990.7990,9997
201395,20191231,2019,TSM,35767.0970,3674
201706,20190630,2019,DRD,195.5410,1040
201792,20191231,2019,EBR,6897.5290,4911
201794,20191231,2019,ENLAY,90141.5680,4911
203480,20191231,2019,SKM,15369.0620,4812
203890,20190331,2018,TTM,43208.9360,3711
203944,20191231,2019,OIBRQ,6135.8590,4813
204203,20191231,2019,CPAC,420.3970,3241
204867,20190331,2018,WIT,8455.7760,7373
205809,20191231,2019,ZNH,22163.1410,4512
205874,20191231,2019,SBS,4473.9560,4941
205942,20191231,2019,BRFS,8334.1960,2000
206059,20190331,2018,NPSNY,3291.0000,4888
206211,20191231,2019,FORTY,1701.1150,7373
206454,20191231,2019,OGZPY,123368.7990,2911
206457,20191231,2019,LUKOY,119436.5870,2911
206468,20191231,2019,ROSYY,5434.6310,4813
206956,20191231,2019,PCCWY,4817.0620,4813
207257,20191231,2019,SLN,0.3230,2836
208057,20191231,2019,SID,6328.0470,3312
208079,20190630,2019,SMSMY,4662.9190,4953
208323,20190331,2018,VEDL,13343.4540,3330
209341,20191231,2019,UMC,4954.0330,3674
209382,20191231,2019,VALE,37570.0000,1000
210216,20190630,2019,TLSYY,17710.1450,4812
210418,20191231,2019,ABB,27978.0000,3613
211009,20190331,2018,INFY,11799.0000,7371
211559,20190630,2019,OPT,0.1110,8731
211732,20191231,2019,BMA,2692.9580,6020
211732,20191231,2019,BMA,2692.9580,6020
211819,20190331,2018,NGG,19447.2460,4911
212773,20190930,2019,IMBBY,19755.0300,2111
212782,20191231,2019,FMS,19611.8870,8090
212950,20191231,2019,PAM,2582.7600,4911
213288,20191231,2019,ERJ,2618.1000,3721
